vehicles,Avg_Traffic_Duration,date,events,weather,temperature,hour,,
91,3.675,16-03-2024,Weekend,Sunny,37.1,23,,
400,1.9,16-03-2024,Weekend,Rainy,22.5,23,,
226,4.92,16-03-2024,Weekend,Foggy,19.3,11,,
439,0.33,16-03-2024,Weekend,Rainy,22.9,16,,
183,4.21,16-03-2024,Weekend,Cloudy,24.9,17,,
452,0.785,16-03-2024,Weekend,Sunny,30.1,8,,
233,2.13,16-03-2024,Weekend,Stormy,16.9,15,,
87,1.03,16-03-2024,Weekend,Rainy,26.4,5,,
311,0.35,16-03-2024,Weekend,Foggy,10,4,,
335,0.945,16-03-2024,Weekend,Cloudy,29.3,21,,
390,3.225,16-03-2024,Weekend,Foggy,12.8,10,,
192,1.775,16-03-2024,Weekend,Stormy,18,12,,
378,0.265,16-03-2024,Weekend,Sunny,36.7,2,,
126,4.825,17-03-2024,Weekend,Rainy,22.5,9,,
212,2.3,17-03-2024,Weekend,Foggy,14.8,1,,
467,0.81,17-03-2024,Weekend,Cloudy,29.6,12,,
458,2.59,17-03-2024,Weekend,Stormy,22.3,19,,
380,0.47,17-03-2024,Weekend,Stormy,18.3,0,,
139,3.55,17-03-2024,Weekend,Sunny,29.8,16,,
187,0.58,17-03-2024,Weekend,Rainy,22.6,16,,
205,0.235,17-03-2024,Weekend,Stormy,18.2,15,,
459,4.105,17-03-2024,Weekend,Foggy,19.1,12,,
463,0.395,17-03-2024,Weekend,Cloudy,29.9,3,,
349,3.655,17-03-2024,Weekend,Rainy,26,21,,
428,3.165,17-03-2024,Weekend,Rainy,19.3,4,,
151,3.73,18-03-2024,None,Rainy,20.4,14,,
342,3.405,18-03-2024,None,Stormy,21.5,22,,
240,1.24,18-03-2024,None,Stormy,17.1,23,,
333,3.97,18-03-2024,None,Stormy,23.5,8,,
221,4.585,18-03-2024,None,Rainy,22.8,19,,
72,0.64,18-03-2024,None,Stormy,23.3,18,,
340,4.56,18-03-2024,None,Stormy,21.4,19,,
111,0.295,18-03-2024,None,Foggy,14.2,4,,
160,0.395,18-03-2024,None,Foggy,16.2,2,,
404,3.385,18-03-2024,None,Cloudy,20.9,14,,
215,3.42,18-03-2024,None,Foggy,10.2,16,,
389,2.53,18-03-2024,None,Cloudy,29.9,7,,
231,1.585,18-03-2024,None,Rainy,22.8,20,,
412,0.92,18-03-2024,None,Stormy,17,2,,
312,0.41,18-03-2024,None,Rainy,22.1,15,,
416,0.495,18-03-2024,None,Sunny,26.5,8,,
225,1.36,18-03-2024,None,Stormy,22.1,9,,
142,1.285,19-03-2024,None,Stormy,19.8,10,,
347,3.64,19-03-2024,None,Sunny,37.4,18,,
282,3.61,19-03-2024,None,Sunny,37.5,11,,
192,0.205,19-03-2024,None,Stormy,22.9,5,,
445,3.71,19-03-2024,None,Stormy,18.7,12,,
59,4.6,19-03-2024,None,Stormy,18.9,21,,
412,0.845,20-03-2024,None,Foggy,16.7,21,,
280,3.53,20-03-2024,None,Cloudy,25.5,14,,
111,2.62,20-03-2024,None,Foggy,14,17,,
146,4.005,20-03-2024,None,Cloudy,27.1,5,,
462,3.405,20-03-2024,None,Foggy,14.8,10,,
158,4.73,20-03-2024,None,Stormy,17.9,22,,
118,4.105,20-03-2024,None,Sunny,29.2,2,,
150,1.445,20-03-2024,None,Foggy,14.7,14,,
420,1.895,20-03-2024,None,Stormy,16,16,,
481,3.565,20-03-2024,None,Rainy,24.5,1,,
475,0.05,21-03-2024,None,Cloudy,20.7,8,,
323,3.885,21-03-2024,None,Foggy,14.1,23,,
285,1.085,21-03-2024,None,Foggy,13.6,4,,
491,3.515,21-03-2024,None,Sunny,29.6,7,,
309,1.17,21-03-2024,None,Cloudy,27.5,4,,
209,4.47,21-03-2024,None,Rainy,22,12,,
401,1.165,21-03-2024,None,Cloudy,29.6,13,,
394,2.91,21-03-2024,None,Foggy,13.2,15,,
448,1.09,21-03-2024,None,Stormy,18.9,20,,
166,4.015,21-03-2024,None,Rainy,26.9,17,,
264,3.88,21-03-2024,None,Sunny,27.1,23,,
198,2.51,21-03-2024,None,Foggy,11.8,14,,
274,0.275,21-03-2024,None,Stormy,16.3,19,,
455,4.775,21-03-2024,None,Foggy,14.7,12,,
454,4.225,21-03-2024,None,Stormy,18.8,11,,
500,0.885,21-03-2024,None,Foggy,12.7,5,,
219,0.285,21-03-2024,None,Cloudy,22.4,14,,
143,3.305,21-03-2024,None,Stormy,18.8,18,,
245,1.175,21-03-2024,None,Foggy,19.3,11,,
108,1.89,22-03-2024,None,Cloudy,27.2,19,,
64,2.78,22-03-2024,None,Rainy,24.8,23,,
451,2.765,22-03-2024,None,Stormy,18.7,8,,
85,2.49,22-03-2024,None,Sunny,31,11,,
424,3.295,22-03-2024,None,Cloudy,24.1,23,,
408,3.385,22-03-2024,None,Rainy,26.1,7,,
413,2.855,22-03-2024,None,Sunny,33.9,21,,
317,3.585,22-03-2024,None,Cloudy,28.7,17,,
271,4.48,22-03-2024,None,Cloudy,21.7,22,,
90,1.8,22-03-2024,None,Foggy,13.8,4,,
487,3.43,22-03-2024,None,Foggy,18.3,7,,
215,2.225,22-03-2024,None,Sunny,30.9,19,,
106,1.545,22-03-2024,None,Cloudy,28.6,6,,
299,3.47,22-03-2024,None,Cloudy,24.8,9,,
414,4.71,22-03-2024,None,Rainy,27.1,5,,
238,0.12,22-03-2024,None,Rainy,25.5,1,,
326,0.615,22-03-2024,None,Stormy,23.1,10,,
75,4.39,23-03-2024,Weekend,Cloudy,23.9,14,,
164,4.48,23-03-2024,Weekend,Foggy,18.1,17,,
197,4.62,23-03-2024,Weekend,Stormy,19.8,12,,
488,0.145,23-03-2024,Weekend,Cloudy,26,18,,
449,4.945,23-03-2024,Weekend,Foggy,12.7,8,,
104,4.19,23-03-2024,Weekend,Sunny,37.7,8,,
231,3.14,23-03-2024,Weekend,Stormy,16.7,23,,
432,0.26,23-03-2024,Weekend,Cloudy,20.1,5,,
199,0.165,23-03-2024,Weekend,Stormy,19,23,,
238,1.075,23-03-2024,Weekend,Sunny,35.7,3,,
148,0.825,23-03-2024,Weekend,Sunny,38.5,15,,
257,4.555,23-03-2024,Weekend,Stormy,22.9,18,,
258,4.135,23-03-2024,Weekend,Cloudy,20.1,19,,
65,0.84,23-03-2024,Weekend,Rainy,24.2,2,,
312,0.085,24-03-2024,Weekend,Rainy,22.9,23,,
164,0.015,24-03-2024,Weekend,Rainy,20.3,11,,
269,3.675,24-03-2024,Weekend,Foggy,13.6,20,,
316,1.945,24-03-2024,Weekend,Foggy,18.1,16,,
180,1.72,24-03-2024,Weekend,Rainy,25.6,17,,
286,1.29,24-03-2024,Weekend,Stormy,21.9,22,,
183,0.08,24-03-2024,Weekend,Sunny,33.3,22,,
144,2.11,24-03-2024,Weekend,Cloudy,23.4,1,,
139,4.22,24-03-2024,Weekend,Rainy,20,2,,
498,0.335,24-03-2024,Weekend,Sunny,38.3,2,,
116,4.175,24-03-2024,Weekend,Foggy,14.4,11,,
159,2.1,24-03-2024,Weekend,Rainy,21.3,4,,
459,4.975,24-03-2024,Weekend,Cloudy,22.3,23,,
477,4.84,24-03-2024,Weekend,Rainy,21.7,9,,
389,4.92,24-03-2024,Weekend,Cloudy,27.7,20,,
144,4.865,24-03-2024,Weekend,Cloudy,26.5,5,,
473,3.245,24-03-2024,Weekend,Stormy,22.2,9,,
317,0.66,24-03-2024,Weekend,Rainy,19,18,,
472,3.815,24-03-2024,Weekend,Sunny,36.2,17,,
490,0.715,24-03-2024,Weekend,Foggy,19,21,,
424,4.05,25-03-2024,None,Stormy,16.9,5,,
324,0.85,25-03-2024,None,Cloudy,23,4,,
330,0.79,25-03-2024,None,Sunny,25.6,8,,
102,1.42,25-03-2024,None,Cloudy,20.5,10,,
380,1.62,25-03-2024,None,Stormy,17.1,13,,
373,0.005,25-03-2024,None,Rainy,22.3,17,,
162,2.915,25-03-2024,None,Foggy,11,16,,
462,2.915,25-03-2024,None,Cloudy,28.1,7,,
130,1.14,25-03-2024,None,Rainy,25.2,0,,
297,4.385,25-03-2024,None,Foggy,16.2,11,,
79,4.32,25-03-2024,None,Stormy,18.2,9,,
297,2.61,25-03-2024,None,Foggy,11.8,23,,
363,3.58,25-03-2024,None,Cloudy,21.6,1,,
152,2.555,25-03-2024,None,Cloudy,27.5,14,,
95,4.85,26-03-2024,Festival,Rainy,23.4,8,,
279,2.255,26-03-2024,Festival,Rainy,25.1,18,,
88,1.11,26-03-2024,Festival,Cloudy,26.9,10,,
491,2.23,26-03-2024,Festival,Stormy,20.4,5,,
296,0.735,26-03-2024,Festival,Stormy,17.7,15,,
435,1.84,26-03-2024,Festival,Rainy,24.8,23,,
56,0.265,26-03-2024,Festival,Sunny,28.9,5,,
232,2.45,26-03-2024,Festival,Stormy,22.2,0,,
138,0.485,26-03-2024,Festival,Sunny,26,10,,
409,0.02,26-03-2024,Festival,Foggy,13.4,0,,
305,4.685,26-03-2024,Festival,Rainy,26.4,6,,
436,3.695,26-03-2024,Festival,Sunny,25.9,5,,
282,4.1,26-03-2024,Festival,Stormy,19.4,16,,
194,4.365,26-03-2024,Festival,Cloudy,20.2,6,,
381,2.63,26-03-2024,Festival,Sunny,34.4,23,,
127,2.66,26-03-2024,Festival,Cloudy,29.7,14,,
472,1.625,26-03-2024,Festival,Cloudy,23.2,3,,
493,1.2,26-03-2024,Festival,Cloudy,26.7,15,,
314,0.98,27-03-2024,None,Cloudy,21,18,,
409,1.795,27-03-2024,None,Stormy,23.4,1,,
386,2.73,27-03-2024,None,Stormy,16.6,6,,
375,3.305,27-03-2024,None,Foggy,12.5,5,,
488,2.825,27-03-2024,None,Foggy,11.8,20,,
90,1.29,27-03-2024,None,Foggy,18,18,,
283,4.505,27-03-2024,None,Cloudy,21.7,23,,
399,3.34,27-03-2024,None,Rainy,22.6,23,,
305,0.5,27-03-2024,None,Stormy,22.4,20,,
113,4.545,27-03-2024,None,Stormy,17.5,23,,
407,1.675,27-03-2024,None,Foggy,14.9,7,,
331,2.18,27-03-2024,None,Rainy,26.3,11,,
304,0.53,27-03-2024,None,Foggy,13,7,,
164,2.345,27-03-2024,None,Rainy,21.3,22,,
162,2.565,27-03-2024,None,Cloudy,28.5,11,,
166,3.875,27-03-2024,None,Cloudy,27.1,14,,
203,4.945,28-03-2024,None,Cloudy,28.1,9,,
151,0.455,28-03-2024,None,Cloudy,21.9,8,,
84,3.69,28-03-2024,None,Sunny,34.4,13,,
454,3.185,28-03-2024,None,Foggy,13.8,13,,
488,4.775,28-03-2024,None,Stormy,19,18,,
363,3.035,28-03-2024,None,Rainy,20.7,3,,
392,3.125,28-03-2024,None,Foggy,14.2,5,,
458,1.06,28-03-2024,None,Cloudy,23.1,7,,
245,4.02,28-03-2024,None,Stormy,22.8,4,,
116,1.68,28-03-2024,None,Foggy,17.9,4,,
343,4.27,28-03-2024,None,Sunny,30.7,11,,
270,3.7,28-03-2024,None,Stormy,18,12,,
406,2.53,28-03-2024,None,Rainy,26.6,1,,
418,0.465,28-03-2024,None,Stormy,21.4,5,,
341,3.46,28-03-2024,None,Foggy,17.2,7,,
458,0.485,28-03-2024,None,Cloudy,25.4,4,,
299,1.34,28-03-2024,None,Cloudy,23.2,13,,
247,0.215,29-03-2024,None,Foggy,15.5,19,,
103,0.36,29-03-2024,None,Foggy,10.7,12,,
65,4.535,29-03-2024,None,Sunny,30.2,11,,
197,4.915,29-03-2024,None,Rainy,21.3,15,,
248,3.695,29-03-2024,None,Foggy,19.5,16,,
429,2.86,29-03-2024,None,Foggy,10.4,7,,
194,4.825,29-03-2024,None,Sunny,29.5,6,,
407,2.515,29-03-2024,None,Sunny,33.1,11,,
206,4.845,29-03-2024,None,Sunny,35.3,22,,
395,3.8,29-03-2024,None,Stormy,23.6,5,,
135,1.05,29-03-2024,None,Sunny,32.6,19,,
114,0.695,29-03-2024,None,Rainy,27.2,15,,
235,2.72,29-03-2024,None,Rainy,19.7,5,,
243,3.53,29-03-2024,None,Stormy,22.2,3,,
172,4.355,29-03-2024,None,Cloudy,28,14,,
474,0.695,29-03-2024,None,Foggy,19.1,2,,
96,0.62,30-03-2024,Weekend,Rainy,18.3,2,,
108,0.445,30-03-2024,Weekend,Cloudy,29.6,2,,
132,3.775,30-03-2024,Weekend,Sunny,33.2,13,,
221,2.27,30-03-2024,Weekend,Rainy,21.9,17,,
89,3.33,30-03-2024,Weekend,Stormy,23.5,23,,
159,4.195,30-03-2024,Weekend,Foggy,16.7,17,,
159,0.615,30-03-2024,Weekend,Cloudy,27.4,13,,
250,4.02,30-03-2024,Weekend,Rainy,27.2,14,,
126,4.58,30-03-2024,Weekend,Stormy,18.9,17,,
386,3.63,30-03-2024,Weekend,Sunny,37,13,,
131,0.19,30-03-2024,Weekend,Cloudy,25.3,21,,
90,3.56,30-03-2024,Weekend,Cloudy,29,23,,
348,2.44,31-03-2024,Weekend,Stormy,17.3,20,,
79,1.745,31-03-2024,Weekend,Rainy,26.6,16,,
369,4.09,31-03-2024,Weekend,Stormy,23.7,23,,
68,4.02,31-03-2024,Weekend,Rainy,27.4,6,,
366,3.365,31-03-2024,Weekend,Stormy,23.8,18,,
278,1.865,31-03-2024,Weekend,Rainy,19.9,21,,
335,4.79,31-03-2024,Weekend,Sunny,36.3,19,,
137,4.88,31-03-2024,Weekend,Cloudy,20.8,20,,
78,3.375,31-03-2024,Weekend,Cloudy,27,10,,
491,2.965,31-03-2024,Weekend,Stormy,17.6,23,,
174,2.955,31-03-2024,Weekend,Stormy,22.6,13,,
242,2.625,31-03-2024,Weekend,Stormy,21.5,11,,
185,1.35,31-03-2024,Weekend,Stormy,17,11,,
396,4.59,31-03-2024,Weekend,Foggy,18.7,12,,
239,4.45,31-03-2024,Weekend,Foggy,16.7,2,,
163,4.155,31-03-2024,Weekend,Stormy,17.7,2,,
142,0.65,31-03-2024,Weekend,Cloudy,29.9,5,,
380,3.93,31-03-2024,Weekend,Rainy,27.1,23,,
422,4.005,31-03-2024,Weekend,Rainy,23.7,19,,
202,1.21,01-04-2024,Festival,Rainy,25.8,13,,
63,2.18,01-04-2024,Festival,Stormy,17.7,11,,
135,3.065,01-04-2024,Festival,Foggy,13,14,,
140,3.26,01-04-2024,Festival,Cloudy,29.2,19,,
70,3.21,01-04-2024,Festival,Foggy,19.3,18,,
353,1.93,01-04-2024,Festival,Foggy,11.2,2,,
380,0.07,01-04-2024,Festival,Cloudy,28.6,7,,
380,3.11,01-04-2024,Festival,Sunny,30.1,1,,
325,3.26,01-04-2024,Festival,Stormy,18.9,1,,
213,0.155,01-04-2024,Festival,Foggy,17,2,,
83,1.56,01-04-2024,Festival,Cloudy,20,11,,
422,4.84,01-04-2024,Festival,Sunny,31.9,9,,
214,4.805,01-04-2024,Festival,Rainy,21,6,,
324,2.71,01-04-2024,Festival,Rainy,27.9,4,,
362,0.09,01-04-2024,Festival,Sunny,39.6,0,,
462,1.9,01-04-2024,Festival,Foggy,10.1,14,,
481,3.045,01-04-2024,Festival,Cloudy,27.8,13,,
438,1.115,02-04-2024,None,Cloudy,24,2,,
375,0.26,02-04-2024,None,Rainy,27.5,19,,
270,0.84,02-04-2024,None,Rainy,18.5,6,,
217,4.02,02-04-2024,None,Cloudy,26.6,19,,
476,4.91,02-04-2024,None,Foggy,10.2,2,,
458,1.555,02-04-2024,None,Stormy,16.1,5,,
456,4.785,02-04-2024,None,Sunny,33.3,21,,
146,3.3,02-04-2024,None,Foggy,10.1,1,,
285,1.31,02-04-2024,None,Foggy,16,10,,
67,2.165,02-04-2024,None,Foggy,16.9,11,,
165,3.2,02-04-2024,None,Foggy,12.7,18,,
191,4.795,02-04-2024,None,Foggy,19.2,4,,
159,2.425,02-04-2024,None,Rainy,19.2,18,,
142,4.31,03-04-2024,None,Sunny,27.3,19,,
127,0.41,03-04-2024,None,Foggy,11,10,,
114,4.495,03-04-2024,None,Rainy,20.6,18,,
60,1.795,03-04-2024,None,Cloudy,20.8,21,,
230,3.815,03-04-2024,None,Rainy,20.4,8,,
371,2.855,03-04-2024,None,Sunny,30.5,2,,
178,1.725,03-04-2024,None,Rainy,19.9,9,,
325,3.03,03-04-2024,None,Rainy,19.5,8,,
453,1.19,03-04-2024,None,Foggy,15.2,11,,
290,2.895,03-04-2024,None,Sunny,25.1,5,,
419,4.045,03-04-2024,None,Rainy,24.8,19,,
238,4.035,03-04-2024,None,Foggy,18.8,7,,
173,4.375,03-04-2024,None,Rainy,22.7,0,,
297,0.205,04-04-2024,None,Stormy,23.8,13,,
404,4.295,04-04-2024,None,Stormy,19.3,10,,
198,3.725,04-04-2024,None,Sunny,36.1,20,,
69,0.73,04-04-2024,None,Cloudy,22.5,22,,
201,2.835,04-04-2024,None,Cloudy,24.5,14,,
146,3.435,04-04-2024,None,Rainy,26.6,8,,
129,1.255,04-04-2024,None,Foggy,11.4,12,,
368,3.28,04-04-2024,None,Stormy,19.5,11,,
76,0.63,04-04-2024,None,Sunny,30.4,17,,
87,4.95,04-04-2024,None,Stormy,20.9,9,,
480,3.35,04-04-2024,None,Cloudy,29.8,9,,
460,4.16,04-04-2024,None,Foggy,15,10,,
287,2.945,04-04-2024,None,Foggy,12.4,22,,
474,3.855,04-04-2024,None,Rainy,26.7,0,,
337,2.085,04-04-2024,None,Cloudy,20.6,23,,
130,4.23,04-04-2024,None,Sunny,27.8,13,,
398,4.245,04-04-2024,None,Cloudy,24.8,19,,
322,1.655,05-04-2024,None,Rainy,24.3,17,,
306,2.455,05-04-2024,None,Rainy,26.1,3,,
490,4.395,05-04-2024,None,Rainy,24.4,19,,
211,2.465,05-04-2024,None,Rainy,25.7,9,,
233,2.805,05-04-2024,None,Sunny,34.2,15,,
146,1.97,05-04-2024,None,Rainy,24.6,5,,
108,1.05,05-04-2024,None,Sunny,38.2,19,,
310,4.325,05-04-2024,None,Foggy,11.9,4,,
177,1.045,05-04-2024,None,Stormy,20.1,0,,
63,3.54,05-04-2024,None,Cloudy,20.7,14,,
301,0.52,05-04-2024,None,Foggy,11.7,10,,
197,4.865,05-04-2024,None,Foggy,10.3,4,,
73,4.345,05-04-2024,None,Foggy,11.8,12,,
375,0.63,05-04-2024,None,Foggy,15.2,21,,
62,4.675,06-04-2024,Weekend,Stormy,20.8,18,,
491,0.82,06-04-2024,Weekend,Rainy,18.6,10,,
296,2.765,06-04-2024,Weekend,Foggy,14,14,,
339,3.445,06-04-2024,Weekend,Stormy,23.5,8,,
92,3.035,06-04-2024,Weekend,Foggy,19.5,4,,
218,2.925,06-04-2024,Weekend,Foggy,17.1,8,,
98,3.32,06-04-2024,Weekend,Cloudy,29,7,,
353,0.15,06-04-2024,Weekend,Sunny,39.1,15,,
140,0.995,06-04-2024,Weekend,Sunny,35.8,0,,
294,3.02,06-04-2024,Weekend,Stormy,23.8,12,,
206,2.495,06-04-2024,Weekend,Rainy,23.9,14,,
261,3.97,06-04-2024,Weekend,Stormy,19.3,9,,
414,4.72,06-04-2024,Weekend,Cloudy,21.9,13,,
225,1.33,06-04-2024,Weekend,Cloudy,21.4,13,,
278,0.59,06-04-2024,Weekend,Cloudy,20.7,12,,
398,3.005,06-04-2024,Weekend,Stormy,19.9,8,,
459,1.485,06-04-2024,Weekend,Sunny,36,4,,
348,0.25,07-04-2024,Weekend,Cloudy,26,7,,
469,3.21,07-04-2024,Weekend,Foggy,19,14,,
186,0.215,07-04-2024,Weekend,Sunny,39.5,11,,
110,1.97,07-04-2024,Weekend,Cloudy,28.3,2,,
379,1.78,07-04-2024,Weekend,Foggy,11,3,,
109,2.38,07-04-2024,Weekend,Rainy,19.8,22,,
247,4.315,07-04-2024,Weekend,Rainy,20.4,17,,
87,1.845,07-04-2024,Weekend,Cloudy,26.8,3,,
191,0.325,07-04-2024,Weekend,Rainy,22.4,23,,
460,2.77,07-04-2024,Weekend,Rainy,20.7,19,,
293,4.21,07-04-2024,Weekend,Cloudy,26.3,19,,
327,1.94,07-04-2024,Weekend,Rainy,25.3,14,,
420,1.34,07-04-2024,Weekend,Sunny,36.1,20,,
99,0.34,07-04-2024,Weekend,Stormy,20.4,3,,
197,4.04,07-04-2024,Weekend,Stormy,18.9,22,,
144,0.575,07-04-2024,Weekend,Stormy,23.1,3,,
376,0.95,07-04-2024,Weekend,Cloudy,22.7,14,,
435,2.41,08-04-2024,None,Foggy,10.2,9,,
485,3.95,08-04-2024,None,Rainy,23.7,14,,
318,4.305,08-04-2024,None,Stormy,23.5,21,,
195,4.12,08-04-2024,None,Cloudy,21.3,2,,
223,1.765,08-04-2024,None,Cloudy,27.6,17,,
481,4.8,08-04-2024,None,Stormy,17.7,6,,
80,1.735,08-04-2024,None,Sunny,29.9,4,,
213,4.84,08-04-2024,None,Sunny,37.2,22,,
489,1.535,08-04-2024,None,Cloudy,24.4,8,,
404,0.17,08-04-2024,None,Rainy,24.7,23,,
444,3.765,08-04-2024,None,Foggy,19.7,8,,
366,0.135,08-04-2024,None,Cloudy,24.6,2,,
247,0.985,08-04-2024,None,Cloudy,25.6,9,,
379,2.975,09-04-2024,None,Stormy,22.5,22,,
402,2.285,09-04-2024,None,Stormy,23.4,5,,
499,1.275,09-04-2024,None,Sunny,36.5,21,,
307,0.615,09-04-2024,None,Foggy,18.9,18,,
128,0.26,09-04-2024,None,Sunny,32.9,18,,
331,1.69,09-04-2024,None,Cloudy,24.4,6,,
190,3.865,09-04-2024,None,Sunny,39.6,0,,
404,4.86,09-04-2024,None,Foggy,11.9,7,,
288,3.84,09-04-2024,None,Rainy,27.8,13,,
477,1.435,09-04-2024,None,Foggy,13.6,15,,
443,0.82,09-04-2024,None,Rainy,27.9,20,,
56,3.715,09-04-2024,None,Foggy,17.2,16,,
486,0.885,09-04-2024,None,Stormy,21.2,1,,
143,4.25,09-04-2024,None,Foggy,17.3,12,,
184,4.065,09-04-2024,None,Foggy,13.8,19,,
304,4.95,09-04-2024,None,Foggy,18.8,18,,
312,0.53,09-04-2024,None,Foggy,18.5,3,,
357,3.29,09-04-2024,None,Stormy,20,3,,
456,3,10-04-2024,None,Foggy,17.6,22,,
209,3.3,10-04-2024,None,Cloudy,29.8,0,,
461,3.145,10-04-2024,None,Foggy,19.5,15,,
344,3.355,10-04-2024,None,Rainy,26.2,15,,
386,3.765,10-04-2024,None,Stormy,16.6,17,,
414,4.485,10-04-2024,None,Stormy,19.8,17,,
111,4.305,10-04-2024,None,Sunny,28.5,1,,
393,2.885,10-04-2024,None,Stormy,19.4,19,,
351,3.215,10-04-2024,None,Foggy,14.6,15,,
404,2.235,10-04-2024,None,Cloudy,29,14,,
190,4.57,10-04-2024,None,Rainy,20.7,7,,
410,0.42,10-04-2024,None,Sunny,26.1,4,,
210,0.695,10-04-2024,None,Rainy,22,15,,
147,3.82,10-04-2024,None,Sunny,29,9,,
314,0.655,10-04-2024,None,Foggy,16.5,10,,
444,1.105,10-04-2024,None,Stormy,22.1,20,,
238,0.285,10-04-2024,None,Cloudy,29,21,,
187,2.78,10-04-2024,None,Rainy,19.8,12,,
146,1.04,10-04-2024,None,Cloudy,27.6,0,,
473,3.9,10-04-2024,None,Rainy,20.2,14,,
131,4.955,11-04-2024,None,Foggy,17.5,14,,
404,0.905,11-04-2024,None,Rainy,24.2,10,,
416,4.76,11-04-2024,None,Cloudy,29.1,3,,
106,4.925,11-04-2024,None,Sunny,39.7,0,,
173,3.755,11-04-2024,None,Stormy,18.9,1,,
365,3.105,11-04-2024,None,Rainy,24.7,0,,
153,1.275,11-04-2024,None,Rainy,21,0,,
409,4.63,11-04-2024,None,Rainy,21.3,3,,
493,1.935,11-04-2024,None,Rainy,19.3,7,,
489,0.675,11-04-2024,None,Stormy,19.6,0,,
447,1.215,12-04-2024,None,Sunny,30.3,18,,
466,4.18,12-04-2024,None,Rainy,23.4,12,,
95,3.73,12-04-2024,None,Foggy,11.6,22,,
111,2.31,12-04-2024,None,Sunny,27.3,17,,
219,3.8,12-04-2024,None,Stormy,17.1,8,,
488,0.795,12-04-2024,None,Cloudy,28.6,17,,
313,3.21,12-04-2024,None,Cloudy,24,17,,
330,1.46,12-04-2024,None,Foggy,18.7,23,,
163,0.2,12-04-2024,None,Foggy,17.7,9,,
214,1.545,12-04-2024,None,Cloudy,20.2,4,,
329,1.895,12-04-2024,None,Sunny,34.4,13,,
188,3.18,12-04-2024,None,Foggy,19.8,21,,
452,2.215,12-04-2024,None,Cloudy,23.2,12,,
120,3.235,12-04-2024,None,Sunny,29.6,0,,
197,0.135,12-04-2024,None,Rainy,24.4,0,,
347,0.845,12-04-2024,None,Sunny,28.1,9,,
280,4.605,12-04-2024,None,Rainy,24.7,18,,
95,2.78,12-04-2024,None,Sunny,29.6,13,,
110,3.165,12-04-2024,None,Foggy,20,12,,
88,1.955,12-04-2024,None,Stormy,20.1,14,,
119,1.105,12-04-2024,None,Rainy,18.2,7,,
184,2.485,13-04-2024,Weekend,Rainy,21.1,10,,
421,2.745,13-04-2024,Weekend,Cloudy,25,18,,
465,2.7,13-04-2024,Weekend,Stormy,20,23,,
219,2.325,13-04-2024,Weekend,Sunny,26.5,6,,
328,0.36,13-04-2024,Weekend,Sunny,27.9,4,,
471,4.735,13-04-2024,Weekend,Sunny,28.4,16,,
226,1.605,13-04-2024,Weekend,Stormy,19.4,16,,
229,4.405,13-04-2024,Weekend,Rainy,20.1,6,,
233,3.975,13-04-2024,Weekend,Cloudy,28.8,12,,
249,4.745,14-04-2024,Weekend,Rainy,20.1,20,,
425,0.78,14-04-2024,Weekend,Cloudy,29.2,12,,
481,1.655,14-04-2024,Weekend,Cloudy,27.5,7,,
182,2.73,14-04-2024,Weekend,Stormy,20.9,0,,
412,1.235,14-04-2024,Weekend,Stormy,17.2,5,,
437,3.73,14-04-2024,Weekend,Sunny,30.1,7,,
495,0.24,14-04-2024,Weekend,Stormy,16.1,7,,
401,0.445,14-04-2024,Weekend,Foggy,14.8,9,,
390,4.935,14-04-2024,Weekend,Sunny,34.3,7,,
475,1.485,14-04-2024,Weekend,Stormy,16.8,7,,
313,2.635,14-04-2024,Weekend,Foggy,15.4,10,,
82,4.875,14-04-2024,Weekend,Rainy,22.6,22,,
154,4.845,15-04-2024,Public Holiday,Stormy,16.2,11,,
289,0.565,15-04-2024,Public Holiday,Sunny,33,7,,
367,0.63,15-04-2024,Public Holiday,Rainy,21.3,7,,
445,2.245,15-04-2024,Public Holiday,Foggy,11.3,18,,
147,4.775,15-04-2024,Public Holiday,Foggy,13.1,14,,
481,2.485,15-04-2024,Public Holiday,Foggy,11.9,13,,
486,3.09,15-04-2024,Public Holiday,Stormy,18.2,6,,
166,4.235,15-04-2024,Public Holiday,Rainy,22.3,20,,
214,4.465,15-04-2024,Public Holiday,Stormy,18.7,19,,
287,4.87,15-04-2024,Public Holiday,Rainy,19.1,6,,
237,2.005,15-04-2024,Public Holiday,Rainy,21.2,22,,
333,0.415,15-04-2024,Public Holiday,Stormy,23.6,15,,
275,2.78,15-04-2024,Public Holiday,Stormy,16.5,2,,
414,2.065,16-04-2024,None,Stormy,18.6,17,,
154,2.615,16-04-2024,None,Cloudy,25.6,22,,
391,3.29,16-04-2024,None,Cloudy,28.5,21,,
67,3.625,16-04-2024,None,Foggy,10.9,19,,
145,1.07,16-04-2024,None,Cloudy,22.9,5,,
351,1.8,16-04-2024,None,Sunny,35,15,,
413,1.785,16-04-2024,None,Sunny,26.9,19,,
94,3.7,16-04-2024,None,Stormy,20.6,22,,
354,1.105,16-04-2024,None,Rainy,26.2,14,,
111,2.51,16-04-2024,None,Rainy,18.5,9,,
256,2.675,16-04-2024,None,Sunny,27.8,8,,
171,0.92,16-04-2024,None,Rainy,22.8,10,,
372,2.79,16-04-2024,None,Foggy,16.9,17,,
310,4.415,16-04-2024,None,Foggy,18.5,18,,
